Frequency,Channel A
(kHz),(dBu)

307.17849731,-61.25530000
307.27386475,-63.26657000
307.36923218,-60.98163000
307.46459961,-62.31715000
307.55996704,-62.76089000
307.65533447,-58.94022000
307.75070190,-61.63221000
307.84606934,-61.25949000
307.94143677,-65.41304000
308.03680420,-74.89421000
308.13217163,-62.66843000
308.22753906,-64.23642000
308.32290649,-67.03090000
308.41827393,-63.21769000
308.51364136,-59.19860000
308.60900879,-58.38203000
308.70437622,-70.33638000
308.79974365,-61.14346000
308.89511108,-63.02927000
308.99047852,-56.20632000
309.08584595,-55.05247000
309.18121338,-56.43337000
309.27658081,-62.38349000
309.37194824,-67.91751000
309.46731567,-61.29839000
309.56268311,-67.52324000
309.65805054,-70.01186000
309.75341797,-75.25891000
309.84878540,-65.86236000
309.94415283,-87.11697000
310.03952026,-64.93571000
310.13488770,-74.68365000
310.23025513,-61.81432000
310.32562256,-58.76030000
310.42098999,-62.28069000
310.51635742,-60.21999000
310.61172485,-58.33474000
310.70709229,-61.18023000
310.80245972,-60.65261000
310.89782715,-64.82385000
310.99319458,-78.89987000
311.08856201,-66.74026000
311.18392944,-60.29629000
311.27929688,-59.60940000
311.37466431,-64.78709000
311.47003174,-71.40410000
311.56539917,-61.50108000
311.66076660,-56.86860000
311.75613403,-55.70300000
311.85150146,-58.74143000
311.94686890,-61.87760000
312.04223633,-58.66176000
312.13760376,-57.99898000
312.23297119,-63.09957000
312.32833862,-60.84866000
312.42370605,-62.31206000
312.51907349,-65.22250000
312.61444092,-68.28362000
312.70980835,-63.20274000
312.80517578,-63.14468000
312.90054321,-68.66082000
312.99591064,-80.55667000
313.09127808,-71.79582000
313.18664551,-64.16328000
313.28201294,-65.75302000
313.37738037,-75.13805000
313.47274780,-70.11109000
313.56811523,-64.41058000
313.66348267,-70.29712000
313.75885010,-63.27946000
313.85421753,-62.13363000
313.94958496,-63.80129000
314.04495239,-72.71213000
314.14031982,-64.47987000
314.23568726,-64.10452000
314.33105469,-59.35933000
314.42642212,-58.91591000
314.52178955,-62.29455000
314.61715698,-75.82915000
314.71252441,-63.68774000
314.80789185,-62.28798000
314.90325928,-61.24204000
314.99862671,-57.75928000
315.09399414,-58.55076000
315.18936157,-61.45634000
315.28472900,-59.49325000
315.38009644,-61.72792000
315.47546387,-65.48924000
315.57083130,-69.48961000
315.66619873,-72.04005000
315.76156616,-82.61784000
315.85693359,-67.11526000
315.95230103,-62.04303000
316.04766846,-64.12734000
316.14303589,-68.25853000
316.23840332,-71.62322000
316.33377075,-73.56600000
316.42913818,-85.60952000
316.52450562,-69.04158000
316.61987305,-61.79268000
316.71524048,-62.62375000
316.81060791,-66.99931000
316.90597534,-63.96181000
317.00134277,-61.75312000
317.09671021,-65.69385000
317.19207764,-63.83543000
317.28744507,-65.84380000
317.38281250,-76.94665000
317.47817993,-68.46398000
317.57354736,-62.82077000
317.66891479,-60.17206000
317.76428223,-60.31139000
317.85964966,-62.61788000
317.95501709,-66.23617000
318.05038452,-64.39186000
318.14575195,-64.85811000
318.24111938,-74.21154000
318.33648682,-65.78502000
318.43185425,-61.59408000
318.52722168,-57.14207000
318.62258911,-54.41044000
318.71795654,-56.57949000
318.81332397,-58.54789000
318.90869141,-64.82015000
319.00405884,-65.73209000
319.09942627,-63.63510000
319.19479370,-65.45341000
319.29016113,-61.37604000
319.38552856,-67.88893000
319.48089600,-61.53405000
319.57626343,-56.04242000
319.67163086,-56.78537000
319.76699829,-61.93703000
319.86236572,-61.06886000
319.95773315,-64.94858000
320.05310059,-61.07085000
320.14846802,-58.34135000
320.24383545,-63.00660000
320.33920288,-66.45255000
320.43457031,-60.84885000
320.52993774,-62.01387000
320.62530518,-61.00460000
320.72067261,-65.90011000
320.81604004,-58.45784000
320.91140747,-55.85812000
321.00677490,-59.47037000
321.10214233,-59.89909000
321.19750977,-58.38415000
321.29287720,-62.74097000
321.38824463,-68.21160000
321.48361206,-64.80508000
321.57897949,-63.69312000
321.67434692,-63.78639000
321.76971436,-60.58584000
321.86508179,-62.72438000
321.96044922,-63.97968000
322.05581665,-63.66186000
322.15118408,-61.29491000
322.24655151,-61.56765000
322.34191895,-62.71904000
322.43728638,-66.74661000
322.53265381,-61.34768000
322.62802124,-56.76892000
322.72338867,-57.27822000
322.81875610,-67.46059000
322.91412354,-59.27491000
323.00949097,-61.73760000
323.10485840,-63.93655000
323.20022583,-63.61927000
323.29559326,-63.20454000
323.39096069,-64.28704000
323.48632813,-61.40552000
323.58169556,-59.61406000
323.67706299,-62.97946000
323.77243042,-64.35155000
323.86779785,-60.31781000
323.96316528,-58.96231000
324.05853271,-64.86668000
324.15390015,-69.37567000
324.24926758,-60.77300000
324.34463501,-60.20370000
324.44000244,-62.70719000
324.53536987,-61.63216000
324.63073730,-61.27998000
324.72610474,-59.17612000
324.82147217,-58.33743000
324.91683960,-60.40630000
325.01220703,-72.80902000
325.10757446,-69.16621000
325.20294189,-66.46447000
325.29830933,-59.42999000
325.39367676,-61.47779000
325.48904419,-69.90125000
325.58441162,-74.33874000
325.67977905,-64.99306000
325.77514648,-59.86279000
325.87051392,-60.60315000
325.96588135,-68.50783000
326.06124878,-59.34782000
326.15661621,-60.83075000
326.25198364,-82.74936000
326.34735107,-69.36743000
326.44271851,-62.41554000
326.53808594,-67.15591000
326.63345337,-63.68340000
326.72882080,-64.21064000
326.82418823,-63.11625000
326.91955566,-58.95320000
327.01492310,-60.72063000
327.11029053,-63.49868000
327.20565796,-63.06176000
327.30102539,-70.70168000
327.39639282,-62.63690000
327.49176025,-60.02337000
327.58712769,-67.16656000
327.68249512,-75.12080000
327.77786255,-60.69341000
327.87322998,-59.11041000
327.96859741,-65.75092000
328.06396484,-67.41670000
328.15933228,-60.29690000
328.25469971,-64.11012000
328.35006714,-63.25271000
328.44543457,-60.17120000
328.54080200,-65.18115000
328.63616943,-66.54767000
328.73153687,-64.45323000
328.82690430,-75.28705000
328.92227173,-63.35497000
329.01763916,-58.13359000
329.11300659,-57.19897000
329.20837402,-61.25713000
329.30374146,-62.07541000
329.39910889,-58.79962000
329.49447632,-64.47188000
329.58984375,-59.60196000
329.68521118,-58.34544000
329.78057861,-64.70213000
329.87594604,-64.29800000
329.97131348,-61.52912000
330.06668091,-63.80701000
330.16204834,-69.67889000
330.25741577,-65.77161000
330.35278320,-64.70600000
330.44815063,-63.23202000
330.54351807,-60.31466000
330.63888550,-64.32538000
330.73425293,-75.07938000
330.82962036,-68.64058000
330.92498779,-74.21828000
331.02035522,-68.66823000
331.11572266,-66.98377000
331.21109009,-66.11127000
331.30645752,-70.15007000
331.40182495,-59.39145000
331.49719238,-57.80081000
331.59255981,-63.30838000
331.68792725,-69.17142000
331.78329468,-57.66571000
331.87866211,-58.19111000
331.97402954,-72.46145000
332.06939697,-65.28718000
332.16476440,-61.42590000
332.26013184,-59.33113000
332.35549927,-65.25245000
332.45086670,-72.80508000
332.54623413,-72.31018000
332.64160156,-69.65086000
332.73696899,-62.17432000
332.83233643,-58.70988000
332.92770386,-59.63876000
333.02307129,-60.34160000
333.11843872,-59.27374000
333.21380615,-59.87476000
333.30917358,-62.66167000
333.40454102,-65.32224000
333.49990845,-64.34519000
333.59527588,-91.82967000
333.69064331,-65.48450000
333.78601074,-67.14428000
333.88137817,-63.81831000
333.97674561,-62.07592000
334.07211304,-72.43982000
334.16748047,-64.27470000
334.26284790,-61.17828000
334.35821533,-60.81028000
334.45358276,-60.15571000
334.54895020,-62.06732000
334.64431763,-60.86626000
334.73968506,-65.21405000
334.83505249,-64.23224000
334.93041992,-68.67174000
335.02578735,-58.65141000
335.12115479,-59.16544000
335.21652222,-65.50213000
335.31188965,-57.57222000
335.40725708,-62.59037000
335.50262451,-68.64374000
335.59799194,-59.52159000
335.69335938,-64.47160000
335.78872681,-91.41426000
335.88409424,-67.86448000
335.97946167,-66.46271000
336.07482910,-76.95643000
336.17019653,-67.37230000
336.26556396,-69.93185000
336.36093140,-68.83800000
336.45629883,-71.23100000
336.55166626,-71.18047000
336.64703369,-59.31881000
336.74240112,-58.34000000
336.83776855,-58.28602000
336.93313599,-56.87680000
337.02850342,-62.94188000
337.12387085,-72.64341000
337.21923828,-63.46808000
337.31460571,-59.54433000
337.40997314,-62.58907000
337.50534058,-63.77623000
337.60070801,-66.94601000
337.69607544,-58.99723000
337.79144287,-56.79511000
337.88681030,-62.61375000
337.98217773,-60.65992000
338.07754517,-63.20561000
338.17291260,-76.30687000
338.26828003,-72.78017000
338.36364746,-68.83526000
338.45901489,-62.16508000
338.55438232,-61.34073000
338.64974976,-61.73312000
338.74511719,-62.41995000
338.84048462,-63.43813000
338.93585205,-66.98480000
339.03121948,-66.78239000
339.12658691,-58.94600000
339.22195435,-57.28969000
339.31732178,-58.51811000
339.41268921,-64.52426000
339.50805664,-76.45575000
339.60342407,-64.24733000
339.69879150,-65.14729000
339.79415894,-74.47134000
339.88952637,-69.24400000
339.98489380,-62.93504000
340.08026123,-63.68703000
340.17562866,-64.66154000
340.27099609,-59.70751000
340.36636353,-62.02412000
340.46173096,-72.66393000
340.55709839,-68.36264000
340.65246582,-59.17479000
340.74783325,-59.47865000
340.84320068,-72.67922000
340.93856812,-72.39846000
341.03393555,-76.36051000
341.12930298,-63.26306000
341.22467041,-61.44509000
341.32003784,-61.58286000
341.41540527,-64.68048000
341.51077271,-63.86936000
341.60614014,-60.18441000
341.70150757,-57.16810000
341.79687500,-57.24465000
341.89224243,-59.91253000
341.98760986,-67.77231000
342.08297729,-77.87429000
342.17834473,-65.82471000
342.27371216,-66.58406000
342.36907959,-72.22967000
342.46444702,-66.53492000
342.55981445,-66.50842000
342.65518188,-60.58170000
342.75054932,-58.81372000
342.84591675,-65.69995000
342.94128418,-68.82545000
343.03665161,-63.10768000
343.13201904,-61.36080000
343.22738647,-61.32801000
343.32275391,-60.39597000
343.41812134,-57.11068000
343.51348877,-61.33775000
343.60885620,-62.84409000
343.70422363,-60.07696000
343.79959106,-67.49912000
343.89495850,-70.39255000
343.99032593,-62.19427000
344.08569336,-59.32831000
344.18106079,-67.52727000
344.27642822,-68.48639000
344.37179565,-61.64667000
344.46716309,-60.55008000
344.56253052,-64.68721000
344.65789795,-74.83174000
344.75326538,-63.66552000
344.84863281,-66.13030000
344.94400024,-67.37926000
345.03936768,-69.97267000
345.13473511,-65.61443000
345.23010254,-63.67386000
345.32546997,-67.13616000
345.42083740,-67.90479000
345.51620483,-77.92390000
345.61157227,-65.56855000
345.70693970,-61.10592000
345.80230713,-64.81305000
345.89767456,-68.26175000
345.99304199,-63.39033000
346.08840942,-58.35246000
346.18377686,-59.92290000
346.27914429,-59.96269000
346.37451172,-61.35627000
346.46987915,-66.19994000
346.56524658,-59.37855000
346.66061401,-57.01951000
346.75598145,-56.75455000
346.85134888,-58.25087000
346.94671631,-70.68190000
347.04208374,-57.21020000
347.13745117,-54.89657000
347.23281860,-59.67376000
347.32818604,-54.92620000
347.42355347,-56.54243000
347.51892090,-58.62015000
347.61428833,-57.53748000
347.70965576,-59.12495000
347.80502319,-62.97764000
347.90039063,-64.48985000
347.99575806,-68.90398000
348.09112549,-61.41564000
348.18649292,-58.19545000
348.28186035,-58.39016000
348.37722778,-62.61024000
348.47259521,-63.49610000
348.56796265,-59.76134000
348.66333008,-60.89674000
348.75869751,-61.12999000
348.85406494,-60.98994000
348.94943237,-60.48488000
349.04479980,-55.66094000
349.14016724,-59.88245000
349.23553467,-66.57500000
349.33090210,-64.08942000
349.42626953,-60.94259000
349.52163696,-60.74809000
349.61700439,-60.90218000
349.71237183,-67.25954000
349.80773926,-76.08817000
349.90310669,-71.70716000
349.99847412,-62.41821000
350.09384155,-57.60835000
350.18920898,-59.37536000
350.28457642,-61.99188000
350.37994385,-59.79574000
350.47531128,-57.37991000
350.57067871,-58.77896000
350.66604614,-59.65863000
350.76141357,-62.70559000
350.85678101,-68.20960000
350.95214844,-61.94529000
351.04751587,-60.07499000
351.14288330,-69.45764000
351.23825073,-72.37789000
351.33361816,-69.08458000
351.42898560,-61.08484000
351.52435303,-60.18160000
351.61972046,-67.96609000
351.71508789,-69.19627000
351.81045532,-63.78000000
351.90582275,-68.66331000
352.00119019,-63.36599000
352.09655762,-70.19899000
352.19192505,-63.13356000
352.28729248,-56.79579000
352.38265991,-57.68313000
352.47802734,-64.79739000
352.57339478,-64.62177000
352.66876221,-79.94127000
352.76412964,-60.29622000
352.85949707,-58.24260000
352.95486450,-59.00332000
353.05023193,-57.12861000
353.14559937,-61.48342000
353.24096680,-61.31665000
353.33633423,-59.62042000
353.43170166,-59.26452000
353.52706909,-59.87975000
353.62243652,-58.53210000
353.71780396,-68.94789000
353.81317139,-64.24456000
353.90853882,-64.03022000
354.00390625,-75.48148000
354.09927368,-62.67319000
354.19464111,-59.59114000
354.29000854,-56.45716000
354.38537598,-56.95644000
354.48074341,-59.36579000
354.57611084,-59.01146000
354.67147827,-60.42020000
354.76684570,-67.51493000
354.86221313,-63.52232000
354.95758057,-57.14842000
355.05294800,-58.43068000
355.14831543,-64.01542000
355.24368286,-69.49720000
355.33905029,-59.97841000
355.43441772,-68.88975000
355.52978516,-66.74430000
355.62515259,-69.29907000
355.72052002,-75.62633000
355.81588745,-65.09617000
355.91125488,-63.09020000
356.00662231,-60.40922000
356.10198975,-56.76661000
356.19735718,-54.79882000
356.29272461,-57.14745000
356.38809204,-60.66135000
356.48345947,-77.53503000
356.57882690,-62.39612000
356.67419434,-64.86816000
356.76956177,-58.95264000
356.86492920,-61.39831000
356.96029663,-60.95466000
357.05566406,-86.47188000
357.15103149,-65.68534000
357.24639893,-63.20317000
357.34176636,-58.54527000
357.43713379,-61.42446000
357.53250122,-61.89390000
357.62786865,-66.41290000
357.72323608,-60.54061000
357.81860352,-58.08386000
357.91397095,-60.24277000
358.00933838,-61.56940000
358.10470581,-60.88789000
358.20007324,-62.17102000
358.29544067,-69.99759000
358.39080811,-71.76797000
358.48617554,-67.34419000
358.58154297,-66.86461000
358.67691040,-58.57079000
358.77227783,-58.77283000
358.86764526,-59.28880000
358.96301270,-60.91275000
359.05838013,-64.36681000
359.15374756,-62.00459000
359.24911499,-56.19227000
359.34448242,-58.82118000
359.43984985,-74.76497000
359.53521729,-65.13127000
359.63058472,-58.43016000
359.72595215,-56.39086000
359.82131958,-60.23940000
359.91668701,-69.54396000
360.01205444,-70.11906000
360.10742188,-61.25031000
360.20278931,-61.20242000
360.29815674,-78.38162000
360.39352417,-61.26796000
360.48889160,-63.32418000
360.58425903,-64.31494000
360.67962646,-63.55600000
360.77499390,-56.64717000
360.87036133,-56.66348000
360.96572876,-57.54039000
361.06109619,-56.90971000
361.15646362,-59.33714000
361.25183105,-64.87568000
361.34719849,-66.62460000
361.44256592,-61.94002000
361.53793335,-59.12505000
361.63330078,-60.94913000
361.72866821,-65.71796000
361.82403564,-65.66039000
361.91940308,-65.71871000
362.01477051,-71.21507000
362.11013794,-63.95311000
362.20550537,-65.18569000
362.30087280,-61.38634000
362.39624023,-71.87437000
362.49160767,-62.09821000
362.58697510,-68.30499000
362.68234253,-60.26569000
362.77770996,-66.20142000
362.87307739,-65.50546000
362.96844482,-63.87462000
363.06381226,-70.01092000
363.15917969,-72.11672000
363.25454712,-69.81597000
363.34991455,-71.70735000
363.44528198,-61.06865000
363.54064941,-58.74269000
363.63601685,-60.41957000
363.73138428,-61.80936000
363.82675171,-64.10988000
363.92211914,-72.81793000
364.01748657,-75.10715000
364.11285400,-66.32314000
364.20822144,-60.56947000
364.30358887,-64.15635000
364.39895630,-59.72897000
364.49432373,-56.92222000
364.58969116,-57.65392000
364.68505859,-56.68595000
364.78042603,-59.46478000
364.87579346,-70.05700000
364.97116089,-68.36810000
365.06652832,-64.23150000
365.16189575,-63.04575000
365.25726318,-65.19180000
365.35263062,-65.09650000
365.44799805,-59.58492000
365.54336548,-54.56385000
365.63873291,-52.35218000
365.73410034,-52.58182000
365.82946777,-53.99525000
365.92483521,-56.90697000
366.02020264,-60.30880000
366.11557007,-64.68781000
366.21093750,-71.33877000
366.30630493,-69.30431000
366.40167236,-65.96673000
366.49703979,-69.22589000
366.59240723,-62.53023000
366.68777466,-60.11485000
366.78314209,-64.31817000
366.87850952,-71.55402000
366.97387695,-61.22366000
367.06924438,-62.04316000
367.16461182,-59.55193000
367.25997925,-57.11139000
367.35534668,-62.48886000
367.45071411,-62.29414000
367.54608154,-66.61973000
367.64144897,-68.79355000
367.73681641,-60.50862000
367.83218384,-57.18450000
367.92755127,-61.15714000
368.02291870,-59.47218000
368.11828613,-53.19754000
368.21365356,-54.92021000
368.30902100,-58.35439000
368.40438843,-62.56205000
368.49975586,-72.62557000
368.59512329,-61.72076000
368.69049072,-57.44430000
368.78585815,-60.60748000
368.88122559,-64.32224000
368.97659302,-71.57734000
369.07196045,-61.30552000
369.16732788,-63.00585000
369.26269531,-64.65425000
369.35806274,-65.54906000
369.45343018,-68.03027000
369.54879761,-77.28728000
369.64416504,-63.87270000
369.73953247,-60.52320000
369.83489990,-60.76600000
369.93026733,-63.57320000
370.02563477,-65.22900000
370.12100220,-58.07814000
370.21636963,-57.37373000
370.31173706,-59.87501000
370.40710449,-59.49900000
370.50247192,-65.20634000
370.59783936,-64.97863000
370.69320679,-58.29207000
370.78857422,-56.96417000
370.88394165,-56.45183000
370.97930908,-59.91831000
371.07467651,-67.74868000
371.17004395,-72.69835000
371.26541138,-68.40965000
371.36077881,-61.44799000
371.45614624,-57.91937000
371.55151367,-57.16891000
371.64688110,-60.71900000
371.74224854,-66.31226000
371.83761597,-69.83856000
371.93298340,-68.71027000
372.02835083,-70.45450000
372.12371826,-60.43946000
372.21908569,-57.97356000
372.31445313,-59.77169000
372.40982056,-62.12836000
372.50518799,-62.81399000
372.60055542,-63.84268000
372.69592285,-61.75420000
372.79129028,-60.45750000
372.88665771,-65.15994000
372.98202515,-67.43924000
373.07739258,-63.37179000
373.17276001,-60.86382000
373.26812744,-65.15370000
373.36349487,-69.03843000
373.45886230,-62.17847000
373.55422974,-57.68299000
373.64959717,-59.35227000
373.74496460,-68.16718000
373.84033203,-64.81492000
373.93569946,-64.62666000
374.03106689,-61.21257000
374.12643433,-62.60723000
374.22180176,-67.22051000
374.31716919,-69.02437000
374.41253662,-56.87790000
374.50790405,-55.64260000
374.60327148,-62.94056000
374.69863892,-74.67834000
374.79400635,-64.62782000
374.88937378,-67.40791000
374.98474121,-71.30042000
375.08010864,-61.16611000
375.17547607,-57.37812000
375.27084351,-59.29128000
375.36621094,-66.00117000
375.46157837,-67.00660000
375.55694580,-60.88537000
375.65231323,-59.10812000
375.74768066,-58.63472000
375.84304810,-56.66666000
375.93841553,-55.58220000
376.03378296,-56.26244000
376.12915039,-61.26304000
376.22451782,-64.47606000
376.31988525,-65.48581000
376.41525269,-69.39925000
376.51062012,-65.90582000
376.60598755,-61.87082000
376.70135498,-58.30769000
376.79672241,-58.64840000
376.89208984,-59.21606000
376.98745728,-62.24813000
377.08282471,-64.21951000
377.17819214,-69.98624000
377.27355957,-73.28059000
377.36892700,-68.27096000
377.46429443,-56.22333000
377.55966187,-53.88455000
377.65502930,-60.15679000
377.75039673,-85.58290000
377.84576416,-74.06136000
377.94113159,-68.77869000
378.03649902,-62.35485000
378.13186646,-56.51427000
378.22723389,-57.24322000
378.32260132,-63.23529000
378.41796875,-75.00736000
378.51333618,-64.28413000
378.60870361,-61.40652000
378.70407104,-62.00548000
378.79943848,-56.35073000
378.89480591,-59.24288000
378.99017334,-71.45226000
379.08554077,-62.20481000
379.18090820,-60.76784000
379.27627563,-60.34420000
379.37164307,-63.66438000
379.46701050,-64.23585000
379.56237793,-60.08342000
379.65774536,-59.36099000
379.75311279,-60.64177000
379.84848022,-70.68999000
379.94384766,-67.37113000
380.03921509,-62.55856000
380.13458252,-72.56282000
380.22994995,-64.15017000
380.32531738,-65.48079000
380.42068481,-65.18249000
380.51605225,-63.05260000
380.61141968,-69.28150000
380.70678711,-71.84891000
380.80215454,-64.55708000
380.89752197,-58.74912000
380.99288940,-62.11071000
381.08825684,-66.34368000
381.18362427,-77.04594000
381.27899170,-65.14577000
381.37435913,-60.51992000
381.46972656,-62.09442000
381.56509399,-83.88264000
381.66046143,-71.30479000
381.75582886,-70.18569000
381.85119629,-67.46707000
381.94656372,-63.32993000
382.04193115,-61.06507000
382.13729858,-74.15396000
382.23266602,-64.14166000
382.32803345,-61.83122000
382.42340088,-62.83850000
382.51876831,-62.50343000
382.61413574,-61.03617000
382.70950317,-70.82608000
382.80487061,-63.29412000
382.90023804,-60.24185000
382.99560547,-62.00270000
383.09097290,-62.31975000
383.18634033,-59.23730000
383.28170776,-62.20098000
383.37707520,-77.09628000
383.47244263,-65.79686000
383.56781006,-62.12891000
383.66317749,-63.25798000
383.75854492,-80.62650000
383.85391235,-61.40326000
383.94927979,-58.00690000
384.04464722,-60.77950000
384.14001465,-68.06931000
384.23538208,-61.51073000
384.33074951,-60.34964000
384.42611694,-56.90633000
384.52148438,-61.90165000
384.61685181,-66.21731000
384.71221924,-65.32409000
384.80758667,-72.79523000
384.90295410,-65.87996000
384.99832153,-63.96918000
385.09368896,-68.66618000
385.18905640,-59.76427000
385.28442383,-57.07005000
385.37979126,-61.70016000
385.47515869,-69.97773000
385.57052612,-66.77530000
385.66589355,-63.37342000
385.76126099,-68.20308000
385.85662842,-62.98026000
385.95199585,-57.95926000
386.04736328,-56.11719000
386.14273071,-56.43852000
386.23809814,-56.12045000
386.33346558,-57.16100000
386.42883301,-58.93327000
386.52420044,-61.97182000
386.61956787,-71.40472000
386.71493530,-68.24760000
386.81030273,-62.13276000
386.90567017,-65.91953000
387.00103760,-62.99732000
387.09640503,-56.05104000
387.19177246,-59.40686000
387.28713989,-61.55527000
387.38250732,-63.82771000
387.47787476,-62.93633000
387.57324219,-66.58855000
387.66860962,-61.40220000
387.76397705,-63.17017000
387.85934448,-59.32815000
387.95471191,-63.54081000
388.05007935,-62.30790000
388.14544678,-63.48636000
388.24081421,-60.54578000
388.33618164,-57.26756000
388.43154907,-57.17528000
388.52691650,-60.87923000
388.62228394,-63.98077000
388.71765137,-64.35339000
388.81301880,-71.73322000
388.90838623,-66.52193000
389.00375366,-64.69025000
389.09912109,-80.75258000
389.19448853,-61.79917000
389.28985596,-64.93359000
389.38522339,-75.97594000
389.48059082,-72.99062000
389.57595825,-63.55913000
389.67132568,-64.19610000
389.76669312,-76.86304000
389.86206055,-62.44175000
389.95742798,-62.72507000
390.05279541,-66.37992000
390.14816284,-75.19518000
390.24353027,-58.46047000
390.33889771,-56.92732000
390.43426514,-58.72708000
390.52963257,-59.75314000
