Frequency,Channel A
(kHz),(dBu)

307.17849731,-61.55558000
307.27386475,-57.26110000
307.36923218,-59.53214000
307.46459961,-62.55125000
307.55996704,-68.70770000
307.65533447,-63.77636000
307.75070190,-68.27025000
307.84606934,-73.47022000
307.94143677,-61.98087000
308.03680420,-58.48626000
308.13217163,-60.90132000
308.22753906,-71.24773000
308.32290649,-63.89898000
308.41827393,-63.08370000
308.51364136,-74.19564000
308.60900879,-66.71769000
308.70437622,-64.94958000
308.79974365,-66.32169000
308.89511108,-68.18433000
308.99047852,-65.06173000
309.08584595,-65.33633000
309.18121338,-73.22096000
309.27658081,-71.33202000
309.37194824,-67.36282000
309.46731567,-64.33221000
309.56268311,-58.96613000
309.65805054,-55.03543000
309.75341797,-56.87539000
309.84878540,-60.53390000
309.94415283,-57.53584000
310.03952026,-55.98229000
310.13488770,-56.82017000
310.23025513,-56.56317000
310.32562256,-53.61419000
310.42098999,-52.74913000
310.51635742,-54.24202000
310.61172485,-55.63827000
310.70709229,-57.12103000
310.80245972,-64.28191000
310.89782715,-66.50240000
310.99319458,-57.56974000
311.08856201,-54.97711000
311.18392944,-60.63248000
311.27929688,-70.80840000
311.37466431,-61.27249000
311.47003174,-60.65612000
311.56539917,-61.48118000
311.66076660,-61.00307000
311.75613403,-59.38064000
311.85150146,-61.31164000
311.94686890,-65.97694000
312.04223633,-64.78107000
312.13760376,-63.93274000
312.23297119,-62.06509000
312.32833862,-69.79008000
312.42370605,-65.04784000
312.51907349,-63.51410000
312.61444092,-78.74286000
312.70980835,-65.35059000
312.80517578,-64.84827000
312.90054321,-69.69734000
312.99591064,-63.86761000
313.09127808,-58.42310000
313.18664551,-62.59163000
313.28201294,-75.75744000
313.37738037,-62.99279000
313.47274780,-61.48996000
313.56811523,-61.42950000
313.66348267,-68.78111000
313.75885010,-71.61202000
313.85421753,-63.40798000
313.94958496,-59.50636000
314.04495239,-65.15727000
314.14031982,-83.38597000
314.23568726,-70.82193000
314.33105469,-64.40149000
314.42642212,-70.66313000
314.52178955,-68.39079000
314.61715698,-61.66788000
314.71252441,-61.39576000
314.80789185,-64.31231000
314.90325928,-65.21012000
314.99862671,-63.70079000
315.09399414,-59.22441000
315.18936157,-59.38934000
315.28472900,-63.25644000
315.38009644,-64.93546000
315.47546387,-59.11290000
315.57083130,-56.65469000
315.66619873,-57.42119000
315.76156616,-57.33356000
315.85693359,-58.04562000
315.95230103,-62.98645000
316.04766846,-62.12338000
316.14303589,-59.89588000
316.23840332,-60.71468000
316.33377075,-73.28706000
316.42913818,-61.61187000
316.52450562,-60.20937000
316.61987305,-65.69684000
316.71524048,-67.78400000
316.81060791,-68.81905000
316.90597534,-69.49993000
317.00134277,-63.32325000
317.09671021,-59.32018000
317.19207764,-60.75492000
317.28744507,-65.84469000
317.38281250,-60.66016000
317.47817993,-61.42553000
317.57354736,-62.09153000
317.66891479,-63.64306000
317.76428223,-68.06354000
317.85964966,-65.40614000
317.95501709,-62.84530000
318.05038452,-63.46142000
318.14575195,-70.87740000
318.24111938,-65.55533000
318.33648682,-60.01673000
318.43185425,-60.47494000
318.52722168,-65.62096000
318.62258911,-65.85935000
318.71795654,-63.38964000
318.81332397,-57.64663000
318.90869141,-54.06437000
319.00405884,-52.81805000
319.09942627,-53.27553000
319.19479370,-57.13819000
319.29016113,-64.93803000
319.38552856,-73.09428000
319.48089600,-68.26064000
319.57626343,-64.88470000
319.67163086,-65.80097000
319.76699829,-65.29304000
319.86236572,-93.70934000
319.95773315,-61.57590000
320.05310059,-58.40152000
320.14846802,-58.96286000
320.24383545,-61.73893000
320.33920288,-64.46525000
320.43457031,-72.86969000
320.52993774,-66.55057000
320.62530518,-66.52182000
320.72067261,-78.99155000
320.81604004,-59.70660000
320.91140747,-57.29395000
321.00677490,-61.38427000
321.10214233,-61.33055000
321.19750977,-69.17525000
321.29287720,-58.27537000
321.38824463,-57.22768000
321.48361206,-61.72186000
321.57897949,-95.39900000
321.67434692,-60.40234000
321.76971436,-61.01716000
321.86508179,-76.71139000
321.96044922,-67.94261000
322.05581665,-69.07855000
322.15118408,-64.93380000
322.24655151,-66.49955000
322.34191895,-63.08648000
322.43728638,-60.03860000
322.53265381,-61.15229000
322.62802124,-69.75053000
322.72338867,-67.07513000
322.81875610,-63.17786000
322.91412354,-61.99299000
323.00949097,-61.07889000
323.10485840,-62.39395000
323.20022583,-70.32681000
323.29559326,-67.64777000
323.39096069,-61.66891000
323.48632813,-60.21489000
323.58169556,-60.26939000
323.67706299,-61.75440000
323.77243042,-69.31681000
323.86779785,-65.25740000
323.96316528,-58.92964000
324.05853271,-56.77349000
324.15390015,-58.10755000
324.24926758,-58.73323000
324.34463501,-58.14819000
324.44000244,-58.18188000
324.53536987,-55.14656000
324.63073730,-57.18821000
324.72610474,-63.19290000
324.82147217,-67.12121000
324.91683960,-61.32143000
325.01220703,-57.40553000
325.10757446,-60.16991000
325.20294189,-85.49767000
325.29830933,-66.70589000
325.39367676,-62.53198000
325.48904419,-58.45274000
325.58441162,-61.36312000
325.67977905,-69.12469000
325.77514648,-66.40150000
325.87051392,-64.84099000
325.96588135,-64.27110000
326.06124878,-59.19127000
326.15661621,-59.49007000
326.25198364,-66.23326000
326.34735107,-63.98741000
326.44271851,-63.49792000
326.53808594,-63.24451000
326.63345337,-57.48103000
326.72882080,-56.17905000
326.82418823,-61.74183000
326.91955566,-74.99533000
327.01492310,-66.54803000
327.11029053,-63.74458000
327.20565796,-58.03210000
327.30102539,-56.79571000
327.39639282,-56.75823000
327.49176025,-54.90302000
327.58712769,-55.68720000
327.68249512,-70.17789000
327.77786255,-62.12479000
327.87322998,-62.33034000
327.96859741,-60.34409000
328.06396484,-54.56544000
328.15933228,-53.74539000
328.25469971,-57.15112000
328.35006714,-62.08931000
328.44543457,-66.01576000
328.54080200,-64.94762000
328.63616943,-75.78532000
328.73153687,-63.60778000
328.82690430,-62.59769000
328.92227173,-73.29765000
329.01763916,-72.89283000
329.11300659,-71.53905000
329.20837402,-69.61900000
329.30374146,-75.70023000
329.39910889,-65.31683000
329.49447632,-62.09141000
329.58984375,-68.28699000
329.68521118,-64.82789000
329.78057861,-58.48442000
329.87594604,-56.76337000
329.97131348,-58.55662000
330.06668091,-65.34692000
330.16204834,-59.97330000
330.25741577,-58.12610000
330.35278320,-60.51241000
330.44815063,-58.27643000
330.54351807,-55.74712000
330.63888550,-57.16304000
330.73425293,-64.67325000
330.82962036,-80.82688000
330.92498779,-73.74037000
331.02035522,-63.76561000
331.11572266,-61.79400000
331.21109009,-64.58215000
331.30645752,-59.59851000
331.40182495,-57.50238000
331.49719238,-57.04893000
331.59255981,-57.33434000
331.68792725,-59.80088000
331.78329468,-59.50477000
331.87866211,-61.34473000
331.97402954,-68.10322000
332.06939697,-61.76458000
332.16476440,-59.19939000
332.26013184,-61.21425000
332.35549927,-60.05784000
332.45086670,-61.52699000
332.54623413,-63.05071000
332.64160156,-64.75411000
332.73696899,-71.71568000
332.83233643,-60.36534000
332.92770386,-60.01647000
333.02307129,-62.23250000
333.11843872,-63.73486000
333.21380615,-61.37399000
333.30917358,-60.67992000
333.40454102,-64.19298000
333.49990845,-72.54996000
333.59527588,-61.28207000
333.69064331,-59.22315000
333.78601074,-62.49174000
333.88137817,-69.19662000
333.97674561,-70.72540000
334.07211304,-63.49437000
334.16748047,-60.69962000
334.26284790,-66.32278000
334.35821533,-72.76078000
334.45358276,-64.71949000
334.54895020,-72.11185000
334.64431763,-66.90211000
334.73968506,-62.78793000
334.83505249,-73.58817000
334.93041992,-65.01746000
335.02578735,-60.96753000
335.12115479,-66.52199000
335.21652222,-74.10559000
335.31188965,-68.47076000
335.40725708,-65.59215000
335.50262451,-69.66898000
335.59799194,-64.94093000
335.69335938,-58.53929000
335.78872681,-59.49684000
335.88409424,-64.51086000
335.97946167,-65.97864000
336.07482910,-61.84994000
336.17019653,-58.42929000
336.26556396,-60.55734000
336.36093140,-68.98578000
336.45629883,-62.00950000
336.55166626,-57.96928000
336.64703369,-55.64837000
336.74240112,-55.79482000
336.83776855,-56.46236000
336.93313599,-57.24574000
337.02850342,-60.28004000
337.12387085,-61.30411000
337.21923828,-63.93569000
337.31460571,-72.20234000
337.40997314,-60.53005000
337.50534058,-60.90743000
337.60070801,-61.21875000
337.69607544,-62.10040000
337.79144287,-63.44664000
337.88681030,-57.64727000
337.98217773,-58.14432000
338.07754517,-78.36802000
338.17291260,-58.87524000
338.26828003,-56.95740000
338.36364746,-57.77984000
338.45901489,-56.12952000
338.55438232,-59.31679000
338.64974976,-64.36667000
338.74511719,-59.89658000
338.84048462,-60.00262000
338.93585205,-70.69831000
339.03121948,-64.53879000
339.12658691,-63.49104000
339.22195435,-68.76018000
339.31732178,-63.89240000
339.41268921,-57.37896000
339.50805664,-57.21156000
339.60342407,-60.42324000
339.69879150,-57.81916000
339.79415894,-58.12465000
339.88952637,-66.47031000
339.98489380,-69.13025000
340.08026123,-61.07696000
340.17562866,-62.34983000
340.27099609,-66.26710000
340.36636353,-63.92123000
340.46173096,-57.95068000
340.55709839,-57.34763000
340.65246582,-66.42830000
340.74783325,-63.72488000
340.84320068,-59.30183000
340.93856812,-59.07519000
341.03393555,-60.48470000
341.12930298,-64.00408000
341.22467041,-72.90240000
341.32003784,-73.63432000
341.41540527,-68.18883000
341.51077271,-65.53613000
341.60614014,-62.26770000
341.70150757,-67.51327000
341.79687500,-63.00094000
341.89224243,-65.68764000
341.98760986,-79.62604000
342.08297729,-65.64681000
342.17834473,-69.98038000
342.27371216,-64.30342000
342.36907959,-63.55592000
342.46444702,-71.39539000
342.55981445,-66.88102000
342.65518188,-62.67387000
342.75054932,-59.67356000
342.84591675,-56.72210000
342.94128418,-57.49296000
343.03665161,-60.20355000
343.13201904,-58.98393000
343.22738647,-58.49604000
343.32275391,-61.66084000
343.41812134,-73.47099000
343.51348877,-63.50772000
343.60885620,-63.07293000
343.70422363,-72.89304000
343.79959106,-61.55975000
343.89495850,-69.05264000
343.99032593,-65.42627000
344.08569336,-60.87113000
344.18106079,-59.99281000
344.27642822,-62.39975000
344.37179565,-63.53138000
344.46716309,-69.65849000
344.56253052,-63.96228000
344.65789795,-63.54506000
344.75326538,-58.76946000
344.84863281,-57.52526000
344.94400024,-66.38703000
345.03936768,-65.64087000
345.13473511,-61.78653000
345.23010254,-65.04715000
345.32546997,-65.57388000
345.42083740,-66.21207000
345.51620483,-62.53296000
345.61157227,-64.50159000
345.70693970,-65.55307000
345.80230713,-64.92400000
345.89767456,-61.87548000
345.99304199,-60.81688000
346.08840942,-66.08346000
346.18377686,-80.61723000
346.27914429,-79.19534000
346.37451172,-68.63269000
346.46987915,-68.70031000
346.56524658,-81.30166000
346.66061401,-77.10860000
346.75598145,-72.92578000
346.85134888,-72.96175000
346.94671631,-64.92471000
347.04208374,-62.57919000
347.13745117,-71.44518000
347.23281860,-60.02739000
347.32818604,-56.46525000
347.42355347,-57.03438000
347.51892090,-61.84033000
347.61428833,-67.62877000
347.70965576,-67.29026000
347.80502319,-61.50707000
347.90039063,-61.74993000
347.99575806,-67.85864000
348.09112549,-73.35158000
348.18649292,-61.96888000
348.28186035,-60.70200000
348.37722778,-59.76868000
348.47259521,-59.20861000
348.56796265,-58.47058000
348.66333008,-60.55633000
348.75869751,-58.99771000
348.85406494,-60.10332000
348.94943237,-66.73243000
349.04479980,-63.38022000
349.14016724,-66.05760000
349.23553467,-70.96734000
349.33090210,-67.06543000
349.42626953,-64.50044000
349.52163696,-59.51730000
349.61700439,-56.61269000
349.71237183,-59.85632000
349.80773926,-72.65392000
349.90310669,-66.34493000
349.99847412,-63.10067000
350.09384155,-59.76494000
350.18920898,-60.59814000
350.28457642,-63.01324000
350.37994385,-70.13124000
350.47531128,-65.61839000
350.57067871,-65.81260000
350.66604614,-61.26200000
350.76141357,-57.50139000
350.85678101,-58.66386000
350.95214844,-59.28231000
351.04751587,-59.90448000
351.14288330,-60.28372000
351.23825073,-58.62595000
351.33361816,-65.81155000
351.42898560,-66.46475000
351.52435303,-60.50597000
351.61972046,-62.33571000
351.71508789,-64.79102000
351.81045532,-64.40843000
351.90582275,-60.27653000
352.00119019,-59.99405000
352.09655762,-66.98138000
352.19192505,-78.90553000
352.28729248,-65.09940000
352.38265991,-63.14807000
352.47802734,-71.00171000
352.57339478,-78.53633000
352.66876221,-65.41708000
352.76412964,-59.20747000
352.85949707,-60.62438000
352.95486450,-64.73757000
353.05023193,-59.19561000
353.14559937,-60.01562000
353.24096680,-78.61409000
353.33633423,-61.29311000
353.43170166,-59.23167000
353.52706909,-58.96199000
353.62243652,-58.14160000
353.71780396,-60.37994000
353.81317139,-65.15845000
353.90853882,-62.98024000
354.00390625,-66.03748000
354.09927368,-74.18443000
354.19464111,-75.54729000
354.29000854,-70.25080000
354.38537598,-61.61448000
354.48074341,-65.96850000
354.57611084,-69.97464000
354.67147827,-67.54259000
354.76684570,-65.16133000
354.86221313,-68.32983000
354.95758057,-67.60705000
355.05294800,-73.38800000
355.14831543,-68.34902000
355.24368286,-62.54650000
355.33905029,-64.13505000
355.43441772,-73.29935000
355.52978516,-65.73790000
355.62515259,-60.84422000
355.72052002,-61.04834000
355.81588745,-56.82995000
355.91125488,-60.19370000
356.00662231,-83.55414000
356.10198975,-66.77536000
356.19735718,-62.47467000
356.29272461,-60.62824000
356.38809204,-62.23322000
356.48345947,-59.79308000
356.57882690,-57.55399000
356.67419434,-59.50660000
356.76956177,-59.73141000
356.86492920,-59.41927000
356.96029663,-60.24161000
357.05566406,-60.56961000
357.15103149,-59.56706000
357.24639893,-58.23817000
357.34176636,-57.81483000
357.43713379,-59.76320000
357.53250122,-65.53231000
357.62786865,-66.40716000
357.72323608,-77.65331000
357.81860352,-68.50002000
357.91397095,-74.84760000
358.00933838,-76.55540000
358.10470581,-70.27567000
358.20007324,-73.07887000
358.29544067,-63.57539000
358.39080811,-64.10838000
358.48617554,-63.22390000
358.58154297,-60.92622000
358.67691040,-60.87833000
358.77227783,-64.27669000
358.86764526,-75.56922000
358.96301270,-75.19366000
359.05838013,-65.97942000
359.15374756,-61.24105000
359.24911499,-65.26435000
359.34448242,-66.46445000
359.43984985,-59.21986000
359.53521729,-59.86119000
359.63058472,-61.35342000
359.72595215,-57.48485000
359.82131958,-62.36938000
359.91668701,-65.43023000
360.01205444,-66.94972000
360.10742188,-71.34315000
360.20278931,-70.58543000
360.29815674,-62.55473000
360.39352417,-80.33486000
360.48889160,-61.99178000
360.58425903,-64.68951000
360.67962646,-60.18777000
360.77499390,-57.60788000
360.87036133,-59.47470000
360.96572876,-60.48299000
361.06109619,-61.92876000
361.15646362,-68.53214000
361.25183105,-73.65180000
361.34719849,-63.75315000
361.44256592,-60.28717000
361.53793335,-62.45849000
361.63330078,-74.38692000
361.72866821,-65.35007000
361.82403564,-62.29105000
361.91940308,-59.56485000
362.01477051,-58.48843000
362.11013794,-59.37771000
362.20550537,-73.28693000
362.30087280,-60.09268000
362.39624023,-56.87962000
362.49160767,-59.30470000
362.58697510,-65.20970000
362.68234253,-76.44999000
362.77770996,-70.33309000
362.87307739,-58.77367000
362.96844482,-58.32054000
363.06381226,-72.16788000
363.15917969,-58.15759000
363.25454712,-56.44367000
363.34991455,-60.13074000
363.44528198,-76.05679000
363.54064941,-69.80367000
363.63601685,-73.00105000
363.73138428,-67.75865000
363.82675171,-67.33434000
363.92211914,-67.99300000
364.01748657,-65.78234000
364.11285400,-63.57560000
364.20822144,-63.85502000
364.30358887,-69.84058000
364.39895630,-71.78494000
364.49432373,-68.57150000
364.58969116,-69.87169000
364.68505859,-68.90067000
364.78042603,-61.65612000
364.87579346,-61.63412000
364.97116089,-65.26375000
365.06652832,-69.39030000
365.16189575,-61.14933000
365.25726318,-61.12943000
365.35263062,-58.46113000
365.44799805,-59.38592000
365.54336548,-60.89519000
365.63873291,-66.18272000
365.73410034,-68.50401000
365.82946777,-60.26207000
365.92483521,-58.57952000
366.02020264,-61.26530000
366.11557007,-64.60053000
366.21093750,-62.98718000
366.30630493,-59.61424000
366.40167236,-61.85884000
366.49703979,-93.30051000
366.59240723,-67.61460000
366.68777466,-61.64936000
366.78314209,-58.48207000
366.87850952,-59.87115000
366.97387695,-67.00240000
367.06924438,-63.93056000
367.16461182,-59.13817000
367.25997925,-58.61262000
367.35534668,-59.82346000
367.45071411,-63.49712000
367.54608154,-61.06064000
367.64144897,-60.78205000
367.73681641,-72.35990000
367.83218384,-67.46034000
367.92755127,-67.41798000
368.02291870,-70.94360000
368.11828613,-62.28881000
368.21365356,-61.67884000
368.30902100,-68.20010000
368.40438843,-67.73708000
368.49975586,-59.32989000
368.59512329,-60.40220000
368.69049072,-64.56138000
368.78585815,-66.34022000
368.88122559,-72.77084000
368.97659302,-66.05676000
369.07196045,-68.65911000
369.16732788,-63.79764000
369.26269531,-63.35963000
369.35806274,-63.50694000
369.45343018,-73.37594000
369.54879761,-67.83334000
369.64416504,-68.52473000
369.73953247,-73.10647000
369.83489990,-78.88182000
369.93026733,-64.01334000
370.02563477,-59.13551000
370.12100220,-60.06879000
370.21636963,-68.64139000
370.31173706,-63.06607000
370.40710449,-56.37062000
370.50247192,-54.25193000
370.59783936,-55.10473000
370.69320679,-58.18041000
370.78857422,-62.99284000
370.88394165,-63.17464000
370.97930908,-58.81752000
371.07467651,-60.42179000
371.17004395,-62.97757000
371.26541138,-68.84812000
371.36077881,-63.92143000
371.45614624,-60.34768000
371.55151367,-56.52072000
371.64688110,-61.30080000
371.74224854,-64.49491000
371.83761597,-64.07283000
371.93298340,-67.28236000
372.02835083,-92.75836000
372.12371826,-67.82044000
372.21908569,-67.66301000
372.31445313,-62.84851000
372.40982056,-62.89454000
372.50518799,-63.09628000
372.60055542,-69.01295000
372.69592285,-61.71363000
372.79129028,-60.32827000
372.88665771,-65.46478000
372.98202515,-58.17292000
373.07739258,-62.19229000
373.17276001,-64.19873000
373.26812744,-64.05496000
373.36349487,-63.39000000
373.45886230,-59.83132000
373.55422974,-60.07184000
373.64959717,-78.16682000
373.74496460,-62.09468000
373.84033203,-64.58144000
373.93569946,-70.31428000
374.03106689,-72.26112000
374.12643433,-69.62816000
374.22180176,-64.36501000
374.31716919,-64.88146000
374.41253662,-64.53150000
374.50790405,-62.97257000
374.60327148,-66.48759000
374.69863892,-60.90247000
374.79400635,-58.97776000
374.88937378,-60.72283000
374.98474121,-63.25839000
375.08010864,-75.38846000
375.17547607,-62.89816000
375.27084351,-62.98700000
375.36621094,-65.82015000
375.46157837,-67.32597000
375.55694580,-64.60645000
375.65231323,-62.91929000
375.74768066,-67.58605000
375.84304810,-60.46099000
375.93841553,-58.58715000
376.03378296,-57.44887000
376.12915039,-57.81985000
376.22451782,-57.52340000
376.31988525,-62.43893000
376.41525269,-68.55672000
376.51062012,-63.41121000
376.60598755,-58.72343000
376.70135498,-56.96863000
376.79672241,-59.41465000
376.89208984,-61.29255000
376.98745728,-59.13628000
377.08282471,-61.82837000
377.17819214,-65.41798000
377.27355957,-67.84497000
377.36892700,-72.79572000
377.46429443,-68.84236000
377.55966187,-62.75060000
377.65502930,-59.09972000
377.75039673,-59.63963000
377.84576416,-62.47208000
377.94113159,-61.81086000
378.03649902,-57.41069000
378.13186646,-57.35094000
378.22723389,-65.28091000
378.32260132,-75.10041000
378.41796875,-64.66478000
378.51333618,-66.73219000
378.60870361,-74.98610000
378.70407104,-66.79140000
378.79943848,-67.22337000
378.89480591,-65.20701000
378.99017334,-61.42656000
379.08554077,-60.18879000
379.18090820,-64.24738000
379.27627563,-68.27452000
379.37164307,-61.51286000
379.46701050,-66.82245000
379.56237793,-67.41350000
379.65774536,-72.07030000
379.75311279,-66.04336000
379.84848022,-66.89520000
379.94384766,-64.15549000
380.03921509,-60.33497000
380.13458252,-63.18987000
380.22994995,-61.79402000
380.32531738,-69.95664000
380.42068481,-71.57179000
380.51605225,-71.46790000
380.61141968,-67.95084000
380.70678711,-60.30983000
380.80215454,-60.01195000
380.89752197,-62.60109000
380.99288940,-62.71595000
381.08825684,-70.99847000
381.18362427,-67.84616000
381.27899170,-62.23348000
381.37435913,-61.45631000
381.46972656,-75.61597000
381.56509399,-64.57904000
381.66046143,-61.98411000
381.75582886,-63.97653000
381.85119629,-60.67462000
381.94656372,-59.87332000
382.04193115,-60.64043000
382.13729858,-61.44469000
382.23266602,-63.70626000
382.32803345,-68.76250000
382.42340088,-71.67836000
382.51876831,-76.87194000
382.61413574,-64.63117000
382.70950317,-61.60521000
382.80487061,-60.09035000
382.90023804,-63.40948000
382.99560547,-61.02432000
383.09097290,-65.39598000
383.18634033,-72.59628000
383.28170776,-61.77892000
383.37707520,-61.25266000
383.47244263,-68.75533000
383.56781006,-65.09281000
383.66317749,-59.55299000
383.75854492,-62.00443000
383.85391235,-66.23610000
383.94927979,-62.95910000
384.04464722,-58.23592000
384.14001465,-55.97882000
384.23538208,-57.56836000
384.33074951,-62.21178000
384.42611694,-81.04038000
384.52148438,-64.17593000
384.61685181,-61.58746000
384.71221924,-57.63503000
384.80758667,-63.93225000
384.90295410,-72.01674000
384.99832153,-65.39314000
385.09368896,-63.57986000
385.18905640,-64.26667000
385.28442383,-70.25681000
385.37979126,-62.61137000
385.47515869,-56.94913000
385.57052612,-56.03801000
385.66589355,-58.91048000
385.76126099,-67.25059000
385.85662842,-73.05441000
385.95199585,-67.46663000
386.04736328,-74.56924000
386.14273071,-69.86921000
386.23809814,-64.22263000
386.33346558,-60.36732000
386.42883301,-58.47353000
386.52420044,-63.08075000
386.61956787,-66.76074000
386.71493530,-60.90616000
386.81030273,-57.35847000
386.90567017,-56.03983000
387.00103760,-56.99341000
387.09640503,-60.62096000
387.19177246,-66.77362000
387.28713989,-64.17470000
387.38250732,-62.19971000
387.47787476,-67.19880000
387.57324219,-67.59599000
387.66860962,-62.07468000
387.76397705,-59.27478000
387.85934448,-59.80556000
387.95471191,-61.62534000
388.05007935,-67.16399000
388.14544678,-80.34408000
388.24081421,-67.40701000
388.33618164,-64.77029000
388.43154907,-64.90266000
388.52691650,-68.74294000
388.62228394,-65.49903000
388.71765137,-56.38022000
388.81301880,-56.00871000
388.90838623,-61.05017000
389.00375366,-61.86538000
389.09912109,-61.14523000
389.19448853,-60.84128000
389.28985596,-63.10202000
389.38522339,-73.97113000
389.48059082,-78.59054000
389.57595825,-74.15149000
389.67132568,-69.60542000
389.76669312,-61.43249000
389.86206055,-59.18119000
389.95742798,-57.29765000
390.05279541,-53.93932000
390.14816284,-54.60432000
390.24353027,-58.32863000
390.33889771,-62.89509000
390.43426514,-65.18379000
390.52963257,-64.13583000
